date,THYAO.IS,ASELS.IS,GARAN.IS,SISE.IS,KCHOL.IS,USDTRY_TCMB
2022-04-27,39.56380844116211,12.448493957519531,12.07514762878418,16.421367645263672,34.76436233520508,14.7962
2022-04-28,39.56380844116211,12.260331153869629,12.083213806152344,16.32000160217285,34.816402435302734,14.7798
2022-04-29,40.30624008178711,12.131587982177734,12.083213806152344,16.69782257080078,34.86844253540039,14.7852
2022-05-05,41.693416595458984,12.210813522338867,12.083213806152344,17.33366584777832,34.6602783203125,14.8313
2022-05-06,41.400352478027344,11.933521270751953,12.083213806152344,17.868144989013672,34.01841735839844,14.8978
2022-05-09,41.322200775146484,11.755260467529297,12.091279029846191,17.74834632873535,34.816402435302734,14.974
2022-05-10,41.712955474853516,11.834486961364746,12.091279029846191,18.089305877685547,35.73582077026367,15.1926
2022-05-11,41.22451400756836,11.814681053161621,12.083213806152344,18.393404006958008,34.694969177246094,15.2882
2022-05-12,40.892372131347656,11.210577011108398,12.083213806152344,18.061662673950195,33.3939094543457,15.3526
2022-05-13,41.49803924560547,11.369030952453613,12.083213806152344,18.163026809692383,33.515342712402344,15.4378
2022-05-16,41.73249435424805,11.190770149230957,12.07514762878418,17.785207748413086,33.22043228149414,15.5639
2022-05-17,41.1072883605957,11.131349563598633,12.07514762878418,18.34733009338379,33.099002838134766,15.7886
2022-05-18,41.419891357421875,11.0125093460083,12.623650550842285,18.34733009338379,33.34186553955078,15.9205
2022-05-20,41.869258880615234,11.279899597167969,13.107625007629395,17.895788192749023,33.01226806640625,15.9249
2022-05-23,41.966941833496094,11.68593692779541,12.236472129821777,17.831283569335938,33.82759475708008,15.8494
2022-05-24,41.1854362487793,11.418545722961426,12.196141242980957,18.264394760131836,33.3939094543457,16.0846
2022-05-25,41.67387771606445,11.715646743774414,12.147770881652832,19.388639450073242,34.504146575927734,16.267
2022-05-26,43.43227005004883,11.874100685119629,12.073648452758789,19.259626388549805,34.712318420410156,16.3681
2022-05-27,43.97932815551758,11.636420249938965,11.711275100708008,18.798873901367188,34.15719985961914,16.3479
2022-05-30,48.37530517578125,11.97313404083252,11.83481216430664,19.40707015991211,35.33682632446289,16.3562
2022-05-31,48.74652099609375,12.11177921295166,11.983055114746094,19.715360641479492,35.54499435424805,16.3876
2022-06-01,48.12131118774414,12.3296537399292,12.378373146057129,19.696565628051758,35.64908218383789,16.4127
2022-06-02,48.453453063964844,12.299943923950195,12.411314964294434,19.75295066833496,35.94398880004883,16.439
2022-06-03,46.87089920043945,12.052360534667969,12.403079986572266,19.56500816345215,35.631736755371094,16.4765
2022-06-06,46.75367736816406,12.290040016174316,13.292543411254883,20.561111450195312,36.56850051879883,16.5588
2022-06-07,47.339805603027344,12.191007614135742,12.88899040222168,21.688777923583984,35.94398880004883,16.7084
2022-06-08,45.64002990722656,11.57699966430664,12.55955982208252,20.54231834411621,34.45210647583008,17.0925
2022-06-09,47.22257995605469,11.735454559326172,12.600738525390625,21.576013565063477,34.10515213012695,17.1985
2022-06-10,45.6204948425293,11.50767707824707,12.617209434509277,20.880617141723633,33.2377815246582,17.0589
2022-06-13,45.91355895996094,11.289803504943848,12.419551849365234,20.824234008789062,33.914329528808594,17.2344
2022-06-14,45.77679443359375,11.527483940124512,12.36190128326416,20.617496490478516,34.29597854614258,17.2343
2022-06-15,47.32027053833008,11.51758098602295,12.287779808044434,20.485933303833008,34.6776237487793,17.2568
2022-06-16,46.24570083618164,11.269997596740723,11.900697708129883,19.79054069519043,33.515342712402344,17.288
2022-06-17,47.066280364990234,11.50767707824707,12.436022758483887,20.579906463623047,33.4286003112793,17.2905
2022-06-20,49.674560546875,11.804777145385742,12.683096885681152,21.049768447875977,33.74085998535156,17.3113
2022-06-21,50.70029067993164,11.97313404083252,12.864283561706543,21.256507873535156,34.5214958190918,17.3168
2022-06-22,50.84682083129883,11.755260467529297,12.847811698913574,20.86182403564453,35.597042083740234,17.3301
2022-06-23,49.38149642944336,11.537386894226074,12.666625022888184,20.260400772094727,35.26743698120117,17.347
2022-06-24,49.08843231201172,12.161297798156738,12.501909255981445,20.448347091674805,35.475608825683594,17.3478
2022-06-27,48.648834228515625,11.874100685119629,12.328958511352539,20.485933303833008,34.10515213012695,16.646
2022-06-28,46.92951583862305,11.487870216369629,11.941876411437988,20.128841400146484,34.590885162353516,16.6189
2022-06-29,45.11251449584961,11.23038387298584,11.431258201599121,19.433446884155273,32.196929931640625,16.669
2022-06-30,45.718177795410156,11.319514274597168,11.44773006439209,20.204015731811523,31.745895385742188,16.6614
2022-07-01,48.1603889465332,11.329416275024414,11.554794311523438,20.05366325378418,31.849985122680664,16.7155
2022-07-04,46.57783889770508,11.071929931640625,11.159477233886719,19.922101974487305,31.381601333618164,16.7935
2022-07-05,45.91355895996094,10.715410232543945,11.093591690063477,19.734155654907227,31.225473403930664,16.9369
2022-07-06,47.30073165893555,10.913476943969727,11.4065523147583,20.072458267211914,31.329553604125977,17.1818
2022-07-07,48.06270217895508,10.933283805847168,11.735981941223145,20.128841400146484,31.017305374145508,17.2601
2022-07-13,48.06270217895508,10.873862266540527,11.5300874710083,19.56500816345215,30.25401496887207,17.3913
2022-07-14,46.831825256347656,10.705507278442383,11.62891674041748,19.113941192626953,29.369293212890625,17.4581
2022-07-18,48.824668884277344,10.883766174316406,12.18071460723877,19.41465187072754,29.75093650817871,17.4635
2022-07-19,49.91878128051758,11.042220115661621,12.485437393188477,19.903308868408203,30.20197105407715,17.5425
2022-07-20,50.163002014160156,10.982799530029297,12.468966484069824,19.903308868408203,30.583614349365234,17.5605
2022-07-21,50.407222747802734,11.052123069763184,12.436022758483887,19.865720748901367,30.65300750732422,17.6282
2022-07-22,48.89305114746094,11.071929931640625,12.436022758483887,19.677772521972656,31.225473403930664,17.711
2022-07-25,48.39484405517578,11.131349563598633,12.88899040222168,19.95969009399414,31.381601333618164,17.8011
2022-07-26,47.86732482910156,11.02241325378418,12.427787780761719,19.771745681762695,31.329553604125977,17.8335
2022-07-27,48.551143646240234,11.062027931213379,12.403079986572266,19.865720748901367,31.398950576782227,17.8701
2022-07-28,48.551143646240234,10.94318675994873,12.098355293273926,19.95969009399414,30.982608795166016,17.9044
2022-07-29,49.23496627807617,10.992703437805176,11.958348274230957,20.504728317260742,31.919370651245117,17.8939
2022-08-01,50.30953598022461,11.428450584411621,12.114827156066895,21.70757293701172,32.75204849243164,17.9254
2022-08-02,51.13988494873047,11.250189781188965,12.090120315551758,21.482040405273438,33.06430435180664,17.9327
2022-08-03,53.728633880615234,11.487870216369629,12.221893310546875,21.876724243164062,33.411258697509766,17.9358
2022-08-04,54.02169418334961,11.57699966430664,12.518381118774414,22.327789306640625,33.74085998535156,17.935
2022-08-05,56.85466003417969,11.666130065917969,12.913698196411133,21.98948860168457,34.22658920288086,17.9362
2022-08-08,57.391944885253906,11.884002685546875,12.979583740234375,22.4593505859375,35.007225036621094,17.9393
2022-08-09,57.24541091918945,11.86419677734375,13.201951026916504,22.158639907836914,34.851097106933594,17.9319
2022-08-10,58.759586334228516,11.884002685546875,13.753748893737793,22.553321838378906,35.68377685546875,17.9308
2022-08-11,59.980690002441406,11.933521270751953,14.882047653198242,22.77885627746582,35.996028900146484,17.9356
2022-08-12,60.957576751708984,12.161297798156738,14.61850357055664,22.760061264038086,35.82255554199219,17.9366
2022-08-15,62.12982940673828,12.11177921295166,15.07147216796875,22.271406173706055,35.180702209472656,17.9411
2022-08-16,66.2815933227539,11.90381145477295,15.895047187805176,22.4593505859375,37.36648178100586,17.942
2022-08-17,67.1119384765625,12.299943923950195,17.476316452026367,22.797651290893555,38.78897476196289,17.9411
2022-08-18,68.03998565673828,12.834723472595215,17.27865982055664,23.96290397644043,40.59311294555664,17.9688
2022-08-19,66.91657257080078,12.646561622619629,16.81745719909668,24.16964340209961,40.28085708618164,18.0767
2022-08-22,66.18389892578125,12.77530288696289,17.295129776000977,23.850139617919922,40.24616622924805,18.0988
2022-08-23,66.23274993896484,12.864433288574219,19.0081729888916,24.075674057006836,41.82478713989258,18.1018
2022-08-24,67.06310272216797,12.5574312210083,19.28818702697754,23.023183822631836,40.33290481567383,18.1176
2022-08-25,68.67495727539062,12.973371505737305,21.215360641479492,23.342689514160156,41.11354064941406,18.1466
2022-08-26,68.08882904052734,13.220953941345215,20.58944320678711,23.023183822631836,40.7665901184082,18.1564
2022-08-29,68.82148742675781,13.102113723754883,19.947052001953125,23.323896408081055,40.26350784301758,18.1648
2022-08-31,71.41023254394531,12.904047012329102,18.94228744506836,23.28630828857422,39.56961441040039,18.1704
2022-09-01,69.45646667480469,12.597044944763184,18.711685180664062,22.4593505859375,38.476722717285156,18.1805
2022-09-02,70.1402816772461,13.488344192504883,20.07882308959961,23.455453872680664,40.07269287109375,18.2009
2022-09-05,73.41284942626953,14.250901222229004,20.836515426635742,24.188438415527344,43.498817443847656,18.205
2022-09-06,71.94751739501953,13.963705062866211,21.314189910888672,24.0004940032959,42.553382873535156,18.2048
2022-09-07,72.9732437133789,14.19148063659668,19.848222732543945,24.69588851928711,42.58807373046875,18.214
2022-09-08,71.31254577636719,13.884477615356445,19.601150512695312,24.338794708251953,43.299320220947266,18.2195
2022-09-09,71.70330047607422,14.518291473388672,21.561264038085938,24.620712280273438,44.322818756103516,18.2189
2022-09-12,73.21746826171875,15.964178085327148,23.702566146850586,26.312210083007812,46.88157653808594,18.2187
2022-09-13,69.45646667480469,14.85500431060791,24.34495735168457,24.620712280273438,43.19523620605469,18.2205
2022-09-14,72.5824966430664,16.340503692626953,21.92363929748535,24.940217971801758,43.455448150634766,18.2321
2022-09-15,72.43596649169922,16.76634979248047,19.732921600341797,25.0529842376709,42.692161560058594,18.2427
2022-09-16,72.2405776977539,16.736637115478516,17.937522888183594,25.428871154785156,42.501338958740234,18.2474
2022-09-19,67.16078186035156,15.06297492980957,16.150358200073242,23.96290397644043,40.6104621887207,18.2658
2022-09-20,70.77525329589844,15.231331825256348,16.58685302734375,25.973909378051758,41.651309967041016,18.2786
2022-09-21,68.1376724243164,15.38978385925293,15.853870391845703,25.24092674255371,42.51868438720703,18.2949
2022-09-22,69.65184783935547,15.310559272766113,15.77974796295166,25.86114501953125,42.813594818115234,18.3401
2022-09-23,69.21224212646484,14.904521942138672,15.326781272888184,25.522844314575195,42.067649841308594,18.3702
2022-09-26,67.79576873779297,14.934231758117676,15.870342254638672,24.940217971801758,41.28701400756836,18.4266
2022-09-27,69.35877990722656,14.696551322937012,16.158594131469727,25.015396118164062,41.37375259399414,18.4509
2022-09-28,67.35616302490234,14.231094360351562,15.853870391845703,24.470355987548828,40.26350784301758,18.4862
2022-09-29,67.01425170898438,14.805487632751465,15.483260154724121,24.15085220336914,39.36144256591797,18.5038
2022-09-30,68.968017578125,14.508387565612793,16.00211524963379,23.88772964477539,39.37879180908203,18.5187
2022-10-03,75.85505676269531,15.785918235778809,17.59161949157715,25.50404930114746,42.848289489746094,18.5397
2022-10-04,78.9322509765625,15.508625030517578,17.509260177612305,25.710786819458008,43.41208267211914,18.5447
2022-10-05,82.83978271484375,15.330364227294922,17.048059463500977,26.6505126953125,43.455448150634766,18.555
2022-10-06,82.7420883178711,15.568046569824219,17.459848403930664,27.684202194213867,45.1901969909668,18.5589
2022-10-07,82.25364685058594,15.587851524353027,17.443374633789062,27.96611976623535,45.667259216308594,18.5592
2022-10-10,84.15857696533203,16.2315673828125,17.229244232177734,28.2292423248291,45.62388610839844,18.5581
2022-10-11,82.54671478271484,15.974081993103027,17.87163734436035,27.646615982055664,45.27693557739258,18.5615
2022-10-12,83.13284301757812,15.65717601776123,17.542203903198242,26.83845329284668,43.28197479248047,18.5664
2022-10-13,85.96580505371094,15.38978385925293,17.426904678344727,26.725688934326172,43.802398681640625,18.5656
2022-10-14,87.91957092285156,15.419495582580566,18.03635025024414,27.496259689331055,44.583038330078125,18.5596
2022-10-17,96.17424774169922,16.191957473754883,19.831750869750977,29.31932258605957,48.78980255126953,18.5663
2022-10-18,95.00198364257812,16.57818603515625,20.012937545776367,29.2253475189209,48.009159088134766,18.5663
2022-10-19,95.14852142333984,16.221664428710938,21.116531372070312,28.830665588378906,48.87653732299805,18.5661
2022-10-20,96.76038360595703,16.102825164794922,20.836515426635742,29.469675064086914,48.442848205566406,18.5687
2022-10-21,95.68579864501953,15.766112327575684,20.556499481201172,30.07109832763672,49.31022262573242,18.5741
2022-10-24,97.1999740600586,15.785918235778809,20.16118049621582,30.503368377685547,49.78728485107422,18.583
2022-10-25,98.17686462402344,15.795821189880371,20.07882308959961,31.781394958496094,50.26433563232422,18.5825
2022-10-26,96.51615905761719,16.44944190979004,20.490612030029297,31.95054054260254,48.96327590942383,18.5865
2022-10-27,97.10228729248047,16.023597717285156,19.69997787475586,31.292734146118164,47.70558166503906,18.588
2022-10-31,98.95836639404297,15.954276084899902,19.354074478149414,31.21755599975586,48.22600555419922,18.5915
2022-11-01,100.03294372558594,16.508861541748047,19.271717071533203,30.99202537536621,48.87653732299805,18.5956
2022-11-02,98.46993255615234,17.766584396362305,19.337602615356445,30.84166717529297,49.180118560791016,18.5981
2022-11-03,99.44681549072266,17.083255767822266,19.074058532714844,30.954435348510742,49.91738510131836,18.5972
2022-11-04,101.79132843017578,17.3902587890625,19.436431884765625,31.612239837646484,51.912349700927734,18.5936
2022-11-07,104.72197723388672,17.65764808654785,20.260009765625,32.81508255004883,54.60121154785156,18.5833
2022-11-08,110.38790893554688,17.915136337280273,20.35883903503418,32.51436996459961,55.208377838134766,18.5803
2022-11-09,109.02027893066406,18.925277709960938,19.947052001953125,32.17607879638672,54.03741455078125,18.5791
2022-11-10,110.77867126464844,18.83614730834961,20.556499481201172,33.49168395996094,55.51195526123047,18.5793
2022-11-11,108.9225845336914,19.2421817779541,20.128238677978516,33.190975189208984,54.03741455078125,18.5115
2022-11-14,107.16419219970703,20.648456573486328,20.260009765625,33.82998275756836,54.81805419921875,18.5819
2022-11-15,106.48037719726562,20.371164321899414,21.42949104309082,33.717220306396484,55.42522048950195,18.5864
2022-11-16,102.18208312988281,19.824668884277344,21.725980758666992,33.040618896484375,55.07826232910156,18.5916
2022-11-17,104.72197723388672,20.372034072875977,20.622386932373047,31.988130569458008,53.43025207519531,18.5959
2022-11-18,104.13584899902344,19.764955520629883,20.902402877807617,32.57075500488281,54.60121154785156,18.5945
2022-11-21,104.42891693115234,20.690505981445312,21.5447940826416,33.585655212402344,57.07322692871094,18.5979
2022-11-22,108.6295166015625,21.19806480407715,22.071882247924805,35.089210510253906,59.15492630004883,18.6033
2022-11-23,109.89947509765625,21.884761810302734,22.763687133789062,36.17928695678711,59.28502655029297,18.6062
2022-11-24,109.02027893066406,22.840167999267578,22.318954467773438,35.897369384765625,59.50187301635742,18.6045
2022-11-25,111.16942596435547,23.984664916992188,21.725980758666992,37.5512809753418,61.06315612792969,18.6071
2022-11-28,112.43936920166016,23.39748764038086,22.253068923950195,37.889583587646484,61.540199279785156,18.6069
2022-11-29,116.15152740478516,23.387535095214844,22.121295928955078,36.53638458251953,61.45346450805664,18.614
2022-11-30,117.22610473632812,24.143898010253906,21.956581115722656,36.74312210083008,61.23662185668945,18.6194
2022-12-01,121.5243911743164,23.755765914916992,22.055408477783203,37.081417083740234,61.887149810791016,18.6123
2022-12-02,125.33424377441406,23.407440185546875,21.297718048095703,36.44240951538086,59.71871566772461,18.6103
2022-12-05,135.39614868164062,24.77088165283203,21.16594696044922,36.31085205078125,59.37176513671875,18.613
2022-12-06,132.4654998779297,24.40265464782715,21.248302459716797,37.92717361450195,59.50187301635742,18.6143
2022-12-07,131.5863037109375,24.571840286254883,20.58944320678711,36.5175895690918,57.81049346923828,18.6166
2022-12-08,132.27011108398438,25.37796401977539,21.2647762298584,36.461204528808594,58.374290466308594,18.6202
2022-12-09,137.74066162109375,26.62198257446289,22.137767791748047,37.00624465942383,59.54524612426758,18.6208
2022-12-12,142.5273895263672,29.010494232177734,22.961345672607422,37.6640510559082,60.7161979675293,18.6199
2022-12-13,140.67132568359375,29.532983779907227,22.664857864379883,38.791717529296875,61.930519104003906,18.6246
2022-12-14,133.83314514160156,28.065044403076172,22.41778564453125,36.96865463256836,60.80293655395508,18.6266
2022-12-15,136.86148071289062,29.010494232177734,23.521379470825195,37.062625885009766,61.58356857299805,18.6254
2022-12-16,135.98226928710938,28.66217041015625,23.76845359802246,37.1190071105957,62.40757751464844,18.6268
2022-12-19,139.9875030517578,29.582744598388672,26.04152488708496,38.41582489013672,65.35664367675781,18.6312
2022-12-20,142.5273895263672,30.354034423828125,24.872045516967773,39.22399139404297,65.57349395751953,18.6381
2022-12-21,139.59674072265625,29.48322105407715,24.54261589050293,38.641361236572266,66.22402954101562,18.6432
2022-12-22,138.81524658203125,28.910974502563477,24.509672164916992,38.284263610839844,66.74445343017578,18.6522
2022-12-23,138.5221710205078,28.86121368408203,24.54261589050293,38.58498001098633,66.70108032226562,18.6592
2022-12-26,141.64820861816406,29.458343505859375,24.888517379760742,39.167606353759766,67.65518951416016,18.6649
2022-12-27,139.79214477539062,28.836334228515625,24.83910369873047,38.528594970703125,67.48171997070312,18.6813
2022-12-28,136.86148071289062,29.060258865356445,24.097881317138672,39.167606353759766,68.95625305175781,18.6964
2022-12-29,139.0106201171875,29.259300231933594,24.954402923583984,40.44562530517578,71.03795623779297,18.6966
2022-12-30,137.64297485351562,30.926284790039062,24.740276336669922,40.332855224609375,72.59922790527344,18.6983
2023-01-02,143.40660095214844,32.14542007446289,25.21794891357422,41.967979431152344,73.29312133789062,18.7029
2023-01-03,143.99273681640625,34.3846549987793,24.5590877532959,43.321170806884766,72.29563903808594,18.7105
2023-01-04,141.15977478027344,32.419105529785156,24.70733070373535,42.24989318847656,72.1221694946289,18.7194
2023-01-05,138.5221710205078,30.926284790039062,23.817867279052734,40.91549301147461,70.25732421875,18.7387
2023-01-06,139.2060089111328,31.299489974975586,23.241361618041992,40.95307922363281,68.86951446533203,18.7498
2023-01-09,135.2007598876953,29.408580780029297,22.005996704101562,39.35554504394531,65.92044067382812,18.7538
2023-01-10,128.16720581054688,28.935855865478516,21.231834411621094,38.37823486328125,62.66779327392578,18.7555
2023-01-11,122.4035873413086,26.273656845092773,19.667036056518555,35.916168212890625,60.45598220825195,18.7581
2023-01-12,132.66087341308594,27.816238403320312,20.194124221801758,37.57007598876953,63.27494812011719,18.7608
2023-01-13,131.5863037109375,27.492794036865234,19.89763641357422,37.38213348388672,63.10148239135742,18.7592
2023-01-16,141.06207275390625,28.836334228515625,20.754159927368164,39.09242630004883,65.26991271972656,18.7681
2023-01-17,143.99273681640625,29.30906105041504,20.918872833251953,41.122222900390625,66.87454986572266,18.7691
2023-01-18,145.65342712402344,31.374130249023438,20.95181655883789,40.765132904052734,67.22150421142578,18.7701
2023-01-19,151.0262908935547,30.702360153198242,21.116531372070312,41.686058044433594,68.91287994384766,18.7742
2023-01-20,149.36558532714844,31.075565338134766,22.154239654541016,41.667259216308594,71.73184967041016,18.7771
2023-01-23,147.70489501953125,30.304275512695312,22.368370056152344,40.14491653442383,71.99205780029297,18.7844
2023-01-24,146.23956298828125,31.3492488861084,21.775394439697266,39.938175201416016,70.51753234863281,18.7735
