date,THYAO_Return,ASELS_Return,GARAN_Return,SISE_Return,KCHOL_Return,USDTRY_Return
2022-04-13,-0.006981852301154889,0.002158328655245789,-0.006555031722881521,0.005211415088019367,-0.02984378099004814,-0.007017519930711313
2022-04-14,0.010275926140639102,-0.0014357638268397421,0.004398884680900883,-0.0005759315115433372,-0.014648419045328431,0.002259553308975093
2022-04-15,0.010171301006102862,-0.010064659000926457,0.014598443137657346,0.004034559579616959,0.009415236069040045,0.0016994100032206028
2022-04-18,-0.002649870564014778,0.0225126074168136,0.03741008210044039,0.03731343726930847,0.014236554278441949,0.0004856992358788226
2022-04-19,0.029755639918734422,-0.015625012823813234,-0.01664352344554787,-0.005534167110427091,0.017909116502389688,0.0006222137133167216
2022-04-20,0.0025800366478241354,0.005050588215104179,0.0007052139725749473,0.01057325988171387,-0.017118463738337808,0.0005534941883109656
2022-04-21,0.0339681595733361,0.023689930317512653,0.021141676528233067,0.006607974453010312,-0.004837994319644046,0.0012361361525432546
2022-04-22,-0.010950710867587032,-0.05329596383938928,-0.0207039601009259,-0.02461714922376823,-0.039863861350416085,0.003158146038675369
2022-04-25,-0.0035230158973476033,0.0,0.05496834230949044,0.005608543969097157,0.017721535054321835,0.0025226425871025526
2022-04-26,-0.01262624693827663,-0.05185191578651227,0.0006679192620901997,-0.017847151300101283,-0.01492546457528332,0.001566749638833631
2022-04-27,0.03580562148996447,-0.01796873360154916,-0.0006674734437202012,0.011925035381127103,0.012121442991801734,0.0019773820004063136
2022-04-28,0.0,-0.01511530666215588,0.0006679192620901997,-0.006173045995795823,0.0014968284157967915,-0.0011083926954218448
2022-04-29,0.018765424004342668,-0.010500790727113518,0.0,0.02315103152864073,0.0014948104013297048,0.00036536353671912103
2022-05-05,0.034415924453809144,0.006530516885136617,0.0,0.038079298479359425,-0.005970098308056393,0.003117982847712586
2022-05-06,-0.007029026195554344,-0.022708745087264393,0.0,0.030834746945145985,-0.0185185246329429,0.004483760695286332
2022-05-09,-0.001887706219949159,-0.014937820881046893,0.0006676312948361574,-0.006704488115086504,0.023457330592424608,0.005114849172360936
2022-05-10,0.00945628965488332,0.0067396629835885236,0.0,0.019210778437322107,0.026407732737585787,0.014598637638573608
2022-05-11,-0.011709586667375094,-0.001673575565023122,-0.000667185860676045,0.016811039554382345,-0.029126281993323788,0.006292537156247002
2022-05-12,-0.008056902166505231,-0.051131642008360734,0.0,-0.018035987565435674,-0.03749995327142874,0.004212399105192333
2022-05-13,0.01481124920590049,0.014134325216998755,0.0,0.005612115427688913,0.003636275157462121,0.0055495486106587055
2022-05-16,0.005649787626228697,-0.015679507248081204,-0.0006674734437202012,-0.02080165231195452,-0.008799153638608503,0.008168262317169717
2022-05-17,-0.014981275462359278,-0.005309785192613159,0.0,0.03160628318517644,-0.00365526379459602,0.014437255443687125
2022-05-18,0.007604563796181241,-0.010676173352686669,0.045424275236125355,0.0,0.007337462781090265,0.00835412892846743
2022-05-20,0.010849075370953143,0.024280592438869375,0.03833855146451293,-0.024610768887708412,-0.009885508279397826,0.0002763732294839283
2022-05-23,0.0023330470969020745,0.03599653765795785,-0.06646153496919205,-0.003604458362958418,0.02469780621996831,-0.004741003083221895
2022-05-24,-0.018621933135309687,-0.022881451995345414,-0.0032960350080676326,0.024289293687868474,-0.012820459327620548,0.0148396784736331
2022-05-25,0.011859567647523273,0.026019164613541923,-0.003965960255165157,0.061554008739946875,0.03324680920624634,0.011340039540927327
2022-05-26,0.042194113683511336,0.013524984562155451,-0.006101730895006652,-0.0066540543938450325,0.006033130143141108,0.006215036577119193
2022-05-27,0.01259565997444656,-0.020016710442629204,-0.030013574891521677,-0.02392332983183809,-0.01599197593395596,-0.0012341078072591882
2022-05-30,0.09995552921406237,0.02893620062366864,0.010548557909903833,0.03235290745567454,0.03453522155480648,0.000507710470458056
2022-05-31,0.007673663638164463,0.01157968929825004,0.012526007880931944,0.01588557089636522,0.005891073594753271,0.0019197613137524883
2022-06-01,-0.012825731879403501,0.01798864750973639,0.032989673655948515,-0.0009533181741490093,0.0029282323886434813,0.0015316458785912257
2022-06-02,0.006902178432438344,-0.002409622898231878,0.0026613169647535795,0.0028626835707217246,0.008272488326351413,0.0016024176399982437
2022-06-03,-0.032661322639610746,-0.02012882260382809,-0.0006635056596225875,-0.009514846899974061,-0.008687184007727833,0.0022811606545412033
2022-06-06,-0.0025009512144006374,0.019720575137349705,0.07171303192201006,0.05091259266942738,0.026290151666169548,0.004994992868631032
2022-06-07,0.012536516224120442,-0.008057939755138466,-0.030359211036744216,0.05484462628006237,-0.01707785963028363,0.009034471096939445
2022-06-08,-0.035905844439971246,-0.05036564402741783,-0.02555913994486314,-0.052859574822845756,-0.04150575309039495,0.02298843695386754
2022-06-09,0.03467460586780957,0.013687043242133656,0.003278674085034794,0.05032018763815449,-0.010070517204782914,0.006201550387596733
2022-06-10,-0.03392625127674709,-0.019409344557351327,0.001307214077950869,-0.03222998425395096,-0.02543235461433646,-0.008116986946535953
2022-06-13,0.00642395744375901,-0.01893288904631052,-0.015665787661230834,-0.002700261805093196,0.020354902999339508,0.010287884916377887
2022-06-14,-0.0029787393847305887,0.021052663589457676,-0.004641919998427335,-0.009927736992548786,0.011253212580391247,-5.802348790773237e-06
2022-06-15,0.033717435303937116,-0.0008590733375123394,-0.005996037922936015,-0.006381142672014839,0.011127986977343296,0.001305536053103351
2022-06-16,-0.022708443758325925,-0.021496127492628747,-0.031501311248173236,-0.033944882975503354,-0.033516853965956495,0.0018079829400585723
2022-06-17,0.01774390946556026,0.021089576946767385,0.04498266097359149,0.03988601325200025,-0.0025879127164205595,0.0001446089773253778
2022-06-20,0.055417172584237395,0.025817553370547586,0.019867539511729815,0.022831103974328304,0.009340978109593001,0.0012029727306901439
2022-06-21,0.020649002663822635,0.014261759741274194,0.01428575725288539,0.009821458424643215,0.02313632932819165,0.00031771155256987704
2022-06-22,0.0028901244825640937,-0.018196870807609677,-0.0012803596126940153,-0.018567670674730863,0.031155727919144338,0.0007680402845791079
2022-06-23,-0.028818407481505437,-0.018534134050456785,-0.01410260521375295,-0.028828800165008772,-0.009259339631750407,0.0009751819089329761
2022-06-24,-0.005934694948954711,0.054077314876465055,-0.013003919087294591,0.009276440118445306,0.005902772557321079,4.6117484291174904e-05
2022-06-27,-0.008955227592153614,-0.023615663213233606,-0.013834022848988048,0.0018381051529345882,-0.03863095218253365,-0.04045469742561014
2022-06-28,-0.03534140986434564,-0.03252713439039778,-0.03139601955437443,-0.017431078115426213,0.014242217012946368,-0.0016280187432416993
2022-06-29,-0.038717666489924474,-0.022413758036444742,-0.0427587009899244,-0.03454717050858924,-0.0692076816037065,0.0030146399581199024
2022-06-30,0.013425616069711044,0.00793654096061025,0.0014408658109348327,0.03965177971763478,-0.014008736488672735,-0.000455936168936355
2022-07-01,0.05341882089115613,0.0008747725553444052,0.009352527455023907,-0.007441806281368257,0.0032788407973278755,0.003247026060234859
2022-07-04,-0.032859993107303254,-0.02272723829129797,-0.03421238552403083,-0.006560461180181054,-0.014705934312319702,0.0046663276599565595
2022-07-05,-0.014261716590223128,-0.03220032110913573,-0.005904084583593927,-0.00943386923345213,-0.004975263777170835,0.008539018072468485
2022-07-06,0.03021270253051611,0.018484286380770598,0.02821102615067317,0.017142802465363927,0.0033334882808093713,0.01445955281072675
2022-07-07,0.016109064136972773,0.0018148993193580765,0.028880736034376797,0.0028089799557173833,-0.009966873886501859,0.004557147679521423
2022-07-13,0.0,-0.005434921507741497,-0.017543863926002712,-0.028011306405288927,-0.0246084752557173,0.007601346458015801
2022-07-14,-0.025609815237279343,-0.015482538216083697,0.008571424081359247,-0.023054685368978478,-0.029243057667545758,0.003841000960250307
2022-07-18,0.042553191489361764,0.016651139571217,0.047450413952070614,0.015732531301110297,0.0129945717512856,0.0003093120098978108
2022-07-19,0.022409008012598486,0.01455874178178651,0.025016903630671328,0.02516949574653138,0.015160477028614672,0.004523720903598871
2022-07-20,0.004892361699901704,-0.005381217274236905,-0.001319209619972006,0.0,0.012636306522983975,0.0010260795211629592
2022-07-21,0.004868543026464778,0.006312009933746143,-0.002642057433390854,-0.0018886320412347946,0.0022689028777853615,0.0038552433017282617
2022-07-22,-0.03003878249586367,0.001792131860314683,0.0,-0.009460740571759496,0.01867562341939699,0.00469701954822388
2022-07-25,-0.010189732090610804,0.00536669147338098,0.036423911905684836,0.014326603127067905,0.005000140796556751,0.005087233922421275
2022-07-26,-0.010900318750336035,-0.00978644226309211,-0.03578275152797761,-0.009416103356202132,-0.0016583604798566798,0.001820112240254801
2022-07-27,0.014285712008767604,0.0035940112675052482,-0.0019881087950102128,0.004752804577232039,0.0022148811570541493,0.0020523172680628754
2022-07-28,0.0,-0.010743163188850602,-0.024568392685842655,0.004730322279848709,-0.013259735563393993,0.0019194072780788218
2022-07-29,0.014084583399692763,0.004524886483494361,-0.011572400100078428,0.027306948189070424,0.03023520959676329,-0.0005864480239494707
2022-08-01,0.021825336409886598,0.03963967090277909,0.013085324642534202,0.0586619099989274,0.026086790246397484,0.001760376441133582
2022-08-02,0.016504802764077287,-0.015597985212956522,-0.002039467169128617,-0.010389577525601656,0.009533933715540233,0.0004072433530075692
2022-08-03,0.05062093773734677,0.021126793396683885,0.010899150536268776,0.018372644686119655,0.010493320591641764,0.00017286855855513927
2022-08-04,0.005454452897230899,0.0077585702361093745,0.024258748119379447,0.020618491985495035,0.009864976678246595,-4.4603530369502487e-05
2022-08-05,0.05244126260118742,0.0076989206353808015,0.031578932132035664,-0.015151468556128256,0.014395875438272032,6.690827989963566e-05
2022-08-08,0.009450146228140666,0.01867565494279977,0.005102063046631855,0.021367483558169864,0.022807876914434866,0.00017283482565977337
2022-08-09,-0.0025532148519696873,-0.0016666024678042568,0.01713215499100662,-0.013389108333740962,-0.004459986309152897,-0.000412502160062056
2022-08-10,0.026450599108748696,0.001669384668412377,0.041796543441749545,0.01781173571718342,0.023892500058833255,-6.13431928573327e-05
2022-08-11,0.020781352361249894,0.004166827163822662,0.08203579984537357,0.009999968708869655,0.00875074711733781,0.00026769580832985973
2022-08-12,0.016286687419364787,0.01908711789562445,-0.017708858940857164,-0.000825024129841534,-0.004819341459816662,5.5755034679583204e-05
2022-08-15,0.01923063083370402,-0.004071817500644004,0.030985910531234007,-0.021469847717573765,-0.017917575192733848,0.0002508836680308324
2022-08-16,0.06682400315049541,-0.017170702546849714,0.054644823265711295,0.008438734731042397,0.06213018072282628,5.016414824066118e-05
2022-08-17,0.012527537619158924,0.03327778423593997,0.09948175355775812,0.015062799953257544,0.03806868530126395,-5.016163192517187e-05
2022-08-18,0.013828347105483862,0.04347821030335819,-0.011309970954823778,0.05111292290714897,0.04651152041374074,0.0015439410069617576
2022-08-19,-0.016511071763082308,-0.014660374286781463,-0.02669214705297296,0.00862739766675813,-0.007692241910506437,0.006004852856061449
2022-08-22,-0.010949061149901684,0.010179942041558254,0.028403607044874768,-0.013219296876368691,-0.0008612243173987677,0.0012225682785023118
2022-08-23,0.0007381102349133251,0.0069767740459825145,0.09904760119237332,0.009456395982803123,0.03922412763551941,0.00016575684575781402
2022-08-24,0.012536891250451099,-0.023864406669090288,0.014731244199512439,-0.043715840500841874,-0.03566990067053277,0.0008728413748908537
2022-08-25,0.024034893820829017,0.03312303905221836,0.09991461117926059,0.013877396489704985,0.019354813081473576,0.0016006535081909412
2022-08-26,-0.008534817612086298,0.019083893149781428,-0.02950303327586057,-0.013687450314753935,-0.008438745747224696,0.0005400460692361886
2022-08-29,0.0107603317101308,-0.008988777823262017,-0.03119993826655565,0.013061127781303306,-0.01234055207595075,0.00046264678019869443
2022-08-31,0.03761536133525922,-0.015117157094024836,-0.05037158156435262,-0.001611489545925604,-0.017233992601307535,0.00030828855809050815
2022-09-01,-0.02735974662928442,-0.02379114608561128,-0.012173939661354605,-0.03551261506927994,-0.02761947051442326,0.0005558490732178178
2022-09-02,0.00984523162750306,0.07075462949048439,0.07306332357217582,0.044351469125536,0.041478951792807806,0.0011220813508980854
2022-09-05,0.04665746516505753,0.056534517420444574,0.03773589386464593,0.0312500660708015,0.08549773741872291,0.00022526358586660855
2022-09-06,-0.019960157420693347,-0.020152841906925567,0.022924965226716276,-0.0077700095468205,-0.021734718915817797,-1.0985992859091631e-05
2022-09-07,0.014256590852575801,0.016311972553487486,-0.0687790134476981,0.028974093336719964,0.0008153211163954843,0.0005053612234136029
2022-09-08,-0.022757628036031097,-0.02163290984934596,-0.01244807775375889,-0.01445972345173585,0.016700511428977993,0.00030196552102790264
2022-09-09,0.005479466417205536,0.04564909646519344,0.09999992215360498,0.011583054851061592,0.023637838761227714,-3.2931748950248974e-05
2022-09-12,0.021117128159948262,0.09959068631379364,0.09931245705178693,0.0687023113656029,0.05772994179686619,-1.097761116219953e-05
2022-09-13,-0.051367544879730276,-0.06947891515559401,0.0271021796059554,-0.06428573292577056,-0.07863097657848139,9.879958504188657e-05
2022-09-14,0.045007039918943725,0.0999999293812559,-0.09945871004089779,0.012977111004874864,0.0060242660953173655,0.0006366455366206836
2022-09-15,-0.002018808364883995,0.026060769475892087,-0.09992491061439923,0.004521539545862208,-0.01756498173300891,0.0005813921599815419
2022-09-16,-0.002697400247537285,-0.0017721613451772145,-0.09098494123278256,0.015003678346193094,-0.004469644934773198,0.0002576373014959721
2022-09-19,-0.07031776321966321,-0.09999990883001786,-0.09963274746746953,-0.05764964013041651,-0.04448981647037453,0.0010083628352532958
2022-09-20,0.05381818578381803,0.011176868860984346,0.02702706213767825,0.0839215203704966,0.025630040197114567,0.0007007631748952026
2022-09-21,-0.03726699303434189,0.010403032106085286,-0.04419068869491338,-0.02821988471126302,0.02082466123760285,0.0008917531977283844
2022-09-22,0.02222229438084966,-0.005147868690773327,-0.004675292114022178,0.02457185225755576,0.006936019661909709,0.0024706338925055693
2022-09-23,-0.006311472366167914,-0.026520084824705692,-0.028705570187255502,-0.013081427937570389,-0.017423086754934647,0.0016412124252322968
2022-09-26,-0.02046564805809481,0.0019933424295217606,0.03546478143393039,-0.02282771633682501,-0.01855667803371519,0.0030701897638567566
2022-09-27,0.02305470088374828,-0.01591514307734443,0.018162986566943484,0.0030144106817939775,0.002100868481549112,0.001318745726287096
2022-09-28,-0.028873300323374984,-0.03167116913061141,-0.018858423481879494,-0.021788110837502983,-0.026834426820651958,0.0019131858066543384
2022-09-29,-0.005076169730623747,0.04036184834809231,-0.023376641032224033,-0.013056923819801503,-0.02240413353573023,0.0009520615377955899
2022-09-30,0.02915448310346047,-0.020066888339526967,0.033510713488293264,-0.010894960441086732,0.00044076746260013344,0.0008052400047557917
2022-10-03,0.09985844781994602,0.08805462801352015,0.09933100246408788,0.06766326129832301,0.08810583910705838,0.0011339888869088544
2022-10-04,0.04056676436870732,-0.017565858451790595,-0.004681735247546448,0.008106141233418906,0.013157802194593282,0.0002696915268316502
2022-10-05,0.049504881590688665,-0.01149430093718029,-0.026340494489262234,0.03654964317873377,0.0009990143421694242,0.000555414754620065
2022-10-06,-0.0011793173976438753,0.015504024497090318,0.024154593155385706,0.03878700096231591,0.03992007785395302,0.00021018593371069372
2022-10-07,-0.005903180318687418,0.001272154116444879,-0.0009435230914085491,0.010183337415459404,0.01055667915631986,1.6164751143632472e-05
2022-10-10,0.023159217708685897,0.04129599627336655,-0.012275744006354228,0.00940861874271981,-0.000949680308822809,-5.9269796111927064e-05
2022-10-11,-0.019152678678029167,-0.015863248670742847,0.0372850430074505,-0.02063910664229862,-0.007604497246996411,0.00018320841034369373
2022-10-12,0.007100564043113433,-0.019838759778410098,-0.018433310547568138,-0.029231815654577664,-0.04406146795901078,0.0002639872855105807
2022-10-13,0.03407753101302924,-0.017077930158348797,-0.0065726761295081815,-0.004201667533693221,0.012024122102123336,-4.308859014146016e-05
2022-10-14,0.022727244488897957,0.0019306134250725027,0.034971642440058126,0.028832587137358034,0.01782184702055356,-0.0003231783513595321
2022-10-17,0.09388895705702471,0.05009644362471666,0.0995432329731798,0.06630221409480974,0.0943579526824958,0.0003609991594646367
2022-10-18,-0.012188960419732275,0.023853111152706274,0.009136288671136805,-0.0032052264121325003,-0.01600013573152803,0.0
2022-10-19,0.0015424707479059219,-0.021505465416376768,0.055144019900609464,-0.013504781432845947,0.018066932463260965,-1.0772205555231729e-05
2022-10-20,0.01694048586888286,-0.007325959949318173,-0.013260508579781782,0.022164229048030837,-0.008873077482318137,0.00014004018075963742
2022-10-21,-0.011105629400081751,-0.020910171586249526,-0.013438712745443948,0.020408143452320893,0.017905106408747207,0.00029081195775693125
2022-10-24,0.01582445291235368,0.0012562328487590868,-0.019230758524730107,0.014374998216088342,0.009674711713565598,0.0004791618436423839
2022-10-25,0.010050317126229169,0.0006273283538944519,-0.004085043839010316,0.041897821172983685,0.009581778683561248,-2.690631222079798e-05
2022-10-26,-0.016915447165338438,0.041379344071608815,0.02050871437736901,0.0053221576484778765,-0.025884425258765664,0.000215256289519683
2022-10-27,0.00607285081157638,-0.025888063244956516,-0.03858527934001199,-0.020588212819984464,-0.025686480755726993,8.07037365830876e-05
2022-10-31,0.019114679512871158,-0.00432622146463868,-0.017558470951434924,-0.002402354446327526,0.010909157496738375,0.00018829352270266497
2022-11-01,0.010858883090936411,0.03476092891316074,-0.004255300277616003,-0.007224602249735423,0.013489151655188047,0.0002205308877714085
2022-11-02,-0.015624964248990847,0.07618471155225914,0.003418669426780596,-0.0048514513058423026,0.006211263504286579,0.00013444040525700807
2022-11-03,0.009920621546209096,-0.0384614517509595,-0.013628679585180103,0.003656357893263129,0.014991071396714073,-4.839204004702946e-05
2022-11-04,0.0235755456611062,0.017970990156249922,0.018998431946884775,0.02125085779878888,0.03996532662037788,-0.00019357752780002624
2022-11-07,0.028790751126911873,0.015375808993338458,0.04237279237124669,0.03804990008398734,0.05179611494600689,-0.0005539540487048411
2022-11-08,0.05410451417476425,0.01458225067519514,0.004878046484304344,-0.009163967962904751,0.011120015755888168,-0.00016143526714851308
2022-11-09,-0.012389309826326578,0.05638479962771048,-0.020226449669965785,-0.010404358706049277,-0.02120981632531227,-6.458453308078038e-05
2022-11-10,0.01612903903046048,-0.004709595440410164,0.030553260661694503,0.04088767844893382,0.02728740304670807,1.0764784085237622e-05
2022-11-11,-0.016754910577712834,0.021556131567547654,-0.020833352663681803,-0.008978610066649573,-0.026562579240998918,-0.0036492225218387464
2022-11-14,-0.016143505421875814,0.07308291813059387,0.006546578155924188,0.019252564271277972,0.01444620991270118,0.0038030413526726203
2022-11-15,-0.006381002724931473,-0.01342919993075764,0.05772353437368194,-0.0033333228089894584,0.011076098123181444,0.00024217114503910508
