Date,ASELS.IS,GARAN.IS,KCHOL.IS,SISE.IS,THYAO.IS
2023-10-20,39.92799758911133,39.553592681884766,122.65359497070312,47.32370376586914,202.31272888183594
2023-10-23,40.60474395751953,40.77690124511719,125.58026123046875,47.81088638305664,208.76014709472656
2023-10-24,41.73928451538086,44.056785583496094,128.41822814941406,48.47956848144531,212.96075439453125
2023-10-25,39.45029067993164,40.33367156982422,121.32329559326172,45.298545837402344,198.3074951171875
2023-10-26,41.26158142089844,42.319332122802734,126.28974914550781,46.903385162353516,209.2485809326172
2023-10-27,41.6795768737793,43.54263687133789,123.09703063964844,47.32370376586914,212.1792449951172
2023-10-30,41.6795768737793,42.939849853515625,121.32329559326172,46.54039001464844,213.83995056152344
2023-10-31,41.14215850830078,41.663352966308594,121.32329559326172,45.222129821777344,212.2769317626953
2023-11-01,41.34120178222656,41.361961364746094,123.80653381347656,45.43228530883789,213.05844116210938
2023-11-02,43.19230270385742,42.19522476196289,122.9196548461914,45.50870132446289,217.8451690673828
2023-11-03,43.21220397949219,42.709373474121094,123.09703063964844,46.59770584106445,220.48275756835938
2023-11-06,44.12779998779297,44.4556884765625,127.17659759521484,47.151756286621094,220.97120666503906
2023-11-07,42.973350524902344,44.1276969909668,127.708740234375,46.903385162353516,220.77581787109375
2023-11-08,42.69469451904297,43.205787658691406,127.08792877197266,46.61680603027344,223.3157196044922
2023-11-09,42.475746154785156,42.85120391845703,127.08792877197266,46.67412567138672,224.8787384033203
2023-11-10,41.95823669433594,42.372520446777344,124.60469818115234,46.27291488647461,223.80416870117188
2023-11-13,40.92321014404297,40.70598220825195,121.32329559326172,45.43228530883789,226.83250427246094
2023-11-14,41.12225341796875,41.13148498535156,122.83097076416016,46.292015075683594,231.61924743652344
2023-11-15,40.80378341674805,40.954193115234375,123.89519500732422,46.12007141113281,230.15391540527344
2023-11-16,41.540245056152344,41.947021484375,127.62004089355469,46.807861328125,238.65281677246094
2023-11-17,42.017948150634766,42.035667419433594,126.11237335205078,46.712337493896484,248.372802734375
2023-11-20,44.386558532714844,43.11713790893555,126.99923706054688,47.381019592285156,248.86123657226562
2023-11-21,46.23765182495117,43.47172164916992,128.24085998535156,48.1929931640625,262.2934265136719
2023-11-22,46.06587600708008,43.8263053894043,127.44266510009766,47.90641403198242,255.94366455078125
2023-11-23,46.384944915771484,44.544334411621094,124.60469818115234,46.9989128112793,254.72256469726562
2023-11-24,47.66122817993164,45.785369873046875,125.40288543701172,47.151756286621094,253.74566650390625
2023-11-27,49.25658416748047,48.53337860107422,126.28974914550781,47.76312255859375,254.47833251953125
2023-11-28,48.39908218383789,48.31175994873047,126.99923706054688,47.76312255859375,254.96676635742188
2023-11-29,47.86064529418945,48.09014892578125,126.99923706054688,48.3840446472168,249.10546875
2023-11-30,48.698211669921875,47.91285705566406,125.49156188964844,47.05622863769531,245.19793701171875
2023-12-01,48.359195709228516,50.04035186767578,125.93499755859375,46.73143768310547,254.72256469726562
